Unnamed: 0,property_id,city,locality,locality_tier,property_type,bhk,bathrooms,balconies,built_up_area,carpet_area,floor_number,total_floors,floor_category,facing,furnishing_status,property_age,parking_spaces,security_score,gym_available,swimming_pool,power_backup,lift_available,maintenance_fee_monthly,distance_to_city_center_km,distance_to_metro_km,nearby_schools,nearby_hospitals,transaction_type,price_category,price_in_lakhs,Housing Price Predicted Value
4698,PROP-026684,Hyderabad,Jubilee Hills,Premium,Independent House,4,5,3,2113,1840,12,16,High (10-19),East,Fully Furnished,2,3,8.1,1,0,1,1,5278,4.5,7.3,4,4,New,High,448.72,414.8553000000003
4699,PROP-046297,Bangalore,HSR Layout,Standard,Villa,3,4,4,1693,1378,4,12,Low (1-4),South,Semi-Furnished,6,0,5.1,1,1,1,1,6920,12.9,0.1,6,1,Resale,Low,157.12,156.81760000000017
4700,PROP-018497,Hyderabad,Gachibowli,Standard,Row House,4,4,3,1828,1517,11,15,High (10-19),South,Semi-Furnished,2,3,4.8,0,0,1,1,2832,19.4,0.7,1,2,Resale,Low,151.49,155.44129999999987
4701,PROP-048626,Mumbai,Andheri,Standard,Apartment,3,4,3,1231,992,3,9,Low (1-4),South-West,Semi-Furnished,5,1,6.3,0,0,1,1,2350,14.9,1.3,4,0,Resale,Low,99.36,99.92150000000004
4702,PROP-036288,Mumbai,Powai,Standard,Apartment,3,4,1,1294,1136,32,40,Top (20+),East,Semi-Furnished,16,0,6.6,0,0,1,1,2289,13.5,5.0,2,0,Resale,Low,105.84,105.83980000000005
4703,PROP-045452,Hyderabad,Banjara Hills,Premium,Studio,1,2,0,340,278,20,21,Top (20+),West,Unfurnished,8,1,6.6,1,0,1,1,3440,5.1,6.3,5,5,Resale,Low,31.28,34.980000000000054
4704,PROP-029834,Delhi,Gurgaon DLF,Premium,Apartment,3,3,0,1266,1019,0,6,Ground,North,Fully Furnished,10,0,6.0,1,1,0,0,5482,7.4,5.1,1,2,New,Low,158.88,156.9806999999997
4705,PROP-001669,Hyderabad,Gachibowli,Standard,Apartment,4,3,3,1775,1506,1,3,Low (1-4),West,Semi-Furnished,0,4,4.4,0,0,1,0,2209,11.9,3.4,1,3,Resale,Low,116.37,152.10090000000002
4706,PROP-008248,Bangalore,Whitefield,Standard,Independent House,3,3,3,1842,1562,7,15,Mid (5-9),South-West,Semi-Furnished,4,1,6.7,1,0,0,1,3312,10.0,9.4,3,0,Resale,Low,166.49,155.3515999999999
4707,PROP-023293,Bangalore,Electronic City,Standard,Independent House,3,3,3,1934,1602,4,11,Low (1-4),East,Unfurnished,7,1,3.8,0,0,0,1,3351,16.3,2.8,3,1,Resale,Low,137.91,140.21689999999998
4708,PROP-015799,Hyderabad,Jubilee Hills,Premium,Apartment,3,3,2,1357,1093,5,7,Mid (5-9),East,Semi-Furnished,0,0,6.4,1,0,1,1,4180,5.0,3.7,4,1,Resale,High,226.14,215.79850000000022
4709,PROP-031329,Mumbai,Powai,Standard,Independent House,5,5,2,2478,2032,6,15,Mid (5-9),South-West,Fully Furnished,16,3,5.2,0,0,0,1,3277,12.2,6.9,1,4,New,Low,132.86,144.5063000000001
4710,PROP-021044,Delhi,South Delhi,Premium,Row House,4,4,0,2022,1668,0,7,Ground,North,Unfurnished,3,1,6.3,0,0,1,0,2900,11.9,4.9,2,1,Resale,High,295.78,276.2655000000001
4711,PROP-029168,Mumbai,Andheri,Standard,Studio,1,1,1,369,314,5,12,Mid (5-9),West,Semi-Furnished,2,1,5.5,0,0,0,1,2043,13.1,1.7,1,1,Resale,Low,20.73,22.577400000000015
4712,PROP-048246,Bangalore,Koramangala,Premium,Studio,1,1,1,411,350,3,4,Low (1-4),South,Unfurnished,16,0,4.9,1,0,1,1,2488,10.1,0.2,8,1,Resale,Low,61.09,54.81010000000004
4713,PROP-034523,Mumbai,Navi Mumbai,Affordable,Independent House,4,4,3,2299,1917,5,6,Mid (5-9),South-West,Fully Furnished,0,1,4.4,0,0,0,1,3711,20.0,2.7,1,1,Resale,Low,138.46,130.2230999999998
4714,PROP-032504,Bangalore,Electronic City,Standard,Apartment,4,4,0,1897,1527,15,20,High (10-19),North,Fully Furnished,13,4,6.9,0,0,1,1,3064,17.2,1.4,2,4,Resale,Low,187.4,173.30629999999982
4715,PROP-033000,Mumbai,Powai,Standard,Apartment,3,2,0,1303,1131,8,15,Mid (5-9),North-East,Semi-Furnished,4,0,4.5,0,0,0,1,2563,12.7,3.9,2,2,New,Low,102.33,103.44149999999996
4716,PROP-049896,Delhi,Dwarka,Standard,Independent House,3,3,2,1767,1494,6,12,Mid (5-9),South-West,Unfurnished,3,2,3.7,0,0,1,1,3518,17.1,2.4,1,0,Resale,Low,128.35,135.8624000000002
4717,PROP-026877,Hyderabad,Banjara Hills,Premium,Independent House,3,4,3,1616,1410,16,20,High (10-19),North,Semi-Furnished,28,1,6.3,1,0,1,1,4438,9.0,2.8,4,4,New,High,225.25,231.8052
4718,PROP-014500,Mumbai,Bandra,Premium,Villa,5,5,1,2642,2263,1,10,Low (1-4),South-East,Fully Furnished,0,1,9.2,1,1,1,0,7194,9.5,4.7,3,1,New,High,278.34,366.8587999999998
4719,PROP-036252,Delhi,Noida Extension,Affordable,Studio,1,1,3,300,250,5,12,Mid (5-9),South,Unfurnished,4,2,5.2,0,0,0,1,1558,18.6,2.5,3,4,Resale,Low,10.19,11.21070000000002
4720,PROP-029575,Hyderabad,Gachibowli,Standard,Villa,2,2,1,1152,973,16,21,High (10-19),East,Fully Furnished,1,4,6.9,0,1,1,1,3895,10.4,9.6,4,2,Resale,Low,134.85,125.0824000000001
4721,PROP-039974,Bangalore,Indiranagar,Premium,Independent House,5,5,2,2632,2190,9,12,Mid (5-9),North,Fully Furnished,19,1,8.2,0,1,1,1,5100,6.1,5.8,5,3,New,High,359.43,372.57350000000014
4722,PROP-022953,Bangalore,Whitefield,Standard,Independent House,3,2,2,1948,1675,4,6,Low (1-4),West,Fully Furnished,3,0,5.5,0,0,0,1,3783,12.3,0.3,3,0,New,Low,184.8,171.63839999999982
4723,PROP-044579,Mumbai,Andheri,Standard,Row House,3,4,3,1413,1220,3,12,Low (1-4),North-East,Fully Furnished,4,1,6.9,0,0,1,1,3296,17.9,1.4,1,0,New,Low,127.92,123.42010000000003
4724,PROP-003487,Hyderabad,Jubilee Hills,Premium,Apartment,1,1,2,326,268,18,27,High (10-19),South-East,Unfurnished,0,0,5.6,1,0,1,1,3299,11.3,1.3,3,0,New,Low,23.28,28.335100000000033
4725,PROP-048173,Bangalore,HSR Layout,Standard,Apartment,2,1,1,896,777,9,12,Mid (5-9),South-West,Unfurnished,6,0,3.1,1,0,0,1,4297,10.6,0.1,2,2,Resale,Low,61.21,63.96040000000001
4726,PROP-048697,Mumbai,Andheri,Standard,Apartment,3,4,2,1464,1252,0,16,Ground,North,Fully Furnished,0,0,4.6,1,0,0,0,4171,13.6,3.3,6,0,New,Low,128.24,129.2208999999999
4727,PROP-020706,Hyderabad,Jubilee Hills,Premium,Row House,5,6,2,2237,1935,5,9,Mid (5-9),East,Unfurnished,18,2,6.1,1,1,1,1,6096,8.8,0.1,5,3,Resale,High,253.56,264.5477000000002
4728,PROP-000355,Hyderabad,Gachibowli,Standard,Apartment,3,4,1,1378,1115,17,23,High (10-19),South-West,Semi-Furnished,5,1,6.4,0,0,1,1,2919,14.1,3.8,3,0,Resale,Low,106.48,114.78529999999982
4729,PROP-007853,Hyderabad,Madhapur,Standard,Studio,1,1,2,522,428,1,2,Low (1-4),East,Semi-Furnished,8,1,3.3,0,0,0,0,1405,14.2,0.1,3,1,Resale,Low,25.95,29.020199999999978
4730,PROP-040566,Mumbai,Andheri,Standard,Independent House,4,4,0,2225,1913,7,13,Mid (5-9),East,Fully Furnished,6,4,3.8,0,0,0,1,2904,11.1,4.5,3,2,New,Low,187.93,180.4013000000002
4731,PROP-010065,Delhi,South Delhi,Premium,Apartment,2,2,0,1006,810,17,19,High (10-19),East,Fully Furnished,10,1,6.7,1,0,0,1,3179,4.9,0.1,2,2,Resale,Low,162.29,150.43380000000022
4732,PROP-030769,Hyderabad,Gachibowli,Standard,Apartment,2,3,0,1021,876,15,24,High (10-19),East,Fully Furnished,0,0,4.6,0,0,0,1,1487,15.5,6.4,1,2,New,Low,89.35,92.16340000000008
4733,PROP-046183,Delhi,Noida Sector 62,Standard,Villa,4,4,2,2504,2202,5,11,Mid (5-9),South-East,Unfurnished,3,2,9.3,1,1,1,1,6802,12.3,1.7,5,1,Resale,High,258.45,240.96
4734,PROP-030622,Bangalore,Electronic City,Standard,Apartment,2,3,3,998,864,24,28,Top (20+),North-East,Fully Furnished,2,4,6.2,1,0,0,1,3978,11.3,0.5,2,3,New,Low,107.37,105.05769999999997
4735,PROP-025407,Hyderabad,Jubilee Hills,Premium,Apartment,4,4,2,1711,1441,27,34,Top (20+),North-West,Semi-Furnished,1,0,5.6,0,0,1,1,3041,5.2,10.7,2,1,Resale,High,194.51,226.01049999999978
4736,PROP-017105,Bangalore,Whitefield,Standard,Apartment,3,3,1,1228,1028,6,13,Mid (5-9),East,Semi-Furnished,0,2,5.5,0,0,0,1,3063,17.6,0.4,4,0,Resale,Low,100.99,99.6975999999999
4737,PROP-010477,Bangalore,Koramangala,Premium,Apartment,2,1,1,1111,947,1,6,Low (1-4),West,Fully Furnished,7,2,7.1,1,0,1,0,3960,4.8,3.7,9,0,Resale,Low,144.89,144.94139999999996
4738,PROP-038295,Delhi,South Delhi,Premium,Apartment,2,3,1,759,619,12,17,High (10-19),North-East,Semi-Furnished,0,1,6.7,0,0,0,1,2933,6.2,1.7,2,3,Resale,Low,81.41,95.45389999999996
4739,PROP-040255,Delhi,Noida Extension,Affordable,Studio,2,3,2,1073,936,8,9,Mid (5-9),North-West,Fully Furnished,11,0,1.4,0,0,1,1,2491,19.0,3.2,5,2,Resale,Low,36.53,42.64740000000003
4740,PROP-007380,Bangalore,Whitefield,Standard,Apartment,2,1,0,927,789,5,6,Mid (5-9),South-East,Fully Furnished,1,0,3.6,0,0,1,1,2557,11.0,2.2,4,0,Resale,Low,73.18,73.96140000000007
4741,PROP-019497,Bangalore,Electronic City,Standard,Penthouse,4,4,2,2074,1794,13,15,High (10-19),South-East,Unfurnished,10,3,7.2,0,0,1,1,3038,15.9,0.1,3,3,Resale,High,214.07,210.01459999999992
4742,PROP-039589,Delhi,South Delhi,Premium,Independent House,3,4,0,1590,1327,3,11,Low (1-4),West,Semi-Furnished,5,1,3.8,1,1,1,1,6863,6.4,0.1,4,2,Resale,High,203.41,216.65969999999993
4743,PROP-048063,Bangalore,Whitefield,Standard,Apartment,5,5,1,2142,1795,24,25,Top (20+),North,Unfurnished,35,5,7.3,0,0,1,1,3652,12.1,0.8,1,0,Resale,Low,97.74,111.05339999999987
4744,PROP-048296,Mumbai,Andheri,Standard,Villa,3,2,3,1705,1436,9,14,Mid (5-9),West,Unfurnished,13,3,5.7,1,1,1,1,6069,12.5,0.8,3,0,Resale,Low,96.03,111.11680000000007
4745,PROP-022265,Delhi,Noida Sector 62,Standard,Independent House,4,5,2,2096,1756,3,6,Low (1-4),West,Unfurnished,15,3,4.7,0,0,1,1,3711,10.1,0.2,2,1,New,High,196.39,202.4803999999998
4746,PROP-037822,Hyderabad,Kondapur,Standard,Villa,3,3,3,1677,1377,36,43,Top (20+),South-West,Unfurnished,9,4,4.5,0,0,1,1,2097,10.4,5.6,3,1,Resale,Low,152.65,142.22899999999987
4747,PROP-044339,Bangalore,Whitefield,Standard,Studio,1,2,0,486,394,6,15,Mid (5-9),South-West,Semi-Furnished,5,1,6.7,0,0,1,1,2948,10.0,4.0,2,0,New,Low,28.84,31.02230000000002
4748,PROP-002653,Delhi,Noida Sector 62,Standard,Apartment,2,2,3,887,773,0,12,Ground,South,Semi-Furnished,15,0,4.9,0,0,1,0,3116,11.2,1.0,2,1,Resale,Low,59.86,59.59879999999995
4749,PROP-036787,Bangalore,HSR Layout,Standard,Villa,5,5,3,2521,2045,2,5,Low (1-4),South,Fully Furnished,6,1,6.2,0,0,1,1,3694,12.4,0.6,5,2,Resale,High,256.68,248.7926000000002
4750,PROP-032691,Delhi,Dwarka,Standard,Villa,3,3,1,1850,1624,3,8,Low (1-4),South-West,Fully Furnished,3,2,6.6,0,0,1,1,3638,10.4,4.6,0,1,Resale,High,207.42,207.72089999999983
4751,PROP-039700,Delhi,South Delhi,Premium,Independent House,3,3,4,1669,1440,17,25,High (10-19),North,Semi-Furnished,9,2,7.4,0,1,1,1,4433,4.9,6.2,3,2,New,High,229.0,255.04209999999992
4752,PROP-049032,Hyderabad,Banjara Hills,Premium,Villa,5,4,2,2782,2237,6,10,Mid (5-9),East,Fully Furnished,1,1,8.1,1,1,1,1,7169,6.9,2.7,5,4,Resale,High,471.28,464.1847999999996
4753,PROP-014170,Mumbai,Andheri,Standard,Apartment,3,3,2,1221,1040,10,19,High (10-19),North-West,Semi-Furnished,21,1,4.6,0,0,0,1,2044,12.6,5.4,1,1,Resale,Low,71.27,79.94260000000011
4754,PROP-009401,Bangalore,Koramangala,Premium,Independent House,3,3,1,1782,1484,30,31,Top (20+),South-West,Unfurnished,8,3,7.5,1,0,1,1,3803,6.1,6.8,5,3,Resale,High,206.31,221.52960000000013
4755,PROP-038878,Bangalore,HSR Layout,Standard,Apartment,4,4,2,1808,1570,16,19,High (10-19),East,Semi-Furnished,37,1,5.2,0,0,1,1,3214,14.2,14.7,1,0,Resale,Low,179.61,127.53309999999998
4756,PROP-022780,Bangalore,Koramangala,Premium,Independent House,4,4,4,2143,1762,1,8,Low (1-4),West,Unfurnished,2,3,5.0,1,1,1,0,6372,11.0,2.2,3,4,New,High,378.53,357.81419999999974
4757,PROP-029904,Delhi,Noida Extension,Affordable,Apartment,2,2,2,821,691,9,12,Mid (5-9),North-East,Semi-Furnished,2,0,5.2,0,0,1,1,1841,22.5,0.1,1,1,New,Low,36.09,34.803000000000026
4758,PROP-021297,Bangalore,Electronic City,Standard,Apartment,3,4,1,1553,1284,4,8,Low (1-4),South,Semi-Furnished,8,0,4.8,1,0,1,1,4616,11.5,2.8,2,4,Resale,Low,87.52,128.8238
4759,PROP-028774,Hyderabad,Jubilee Hills,Premium,Apartment,2,2,1,755,621,4,10,Low (1-4),North-East,Semi-Furnished,7,0,6.6,0,0,1,1,2052,20.3,4.6,5,1,Resale,Low,80.3,92.17620000000001
4760,PROP-005046,Bangalore,Whitefield,Standard,Independent House,4,5,0,2133,1767,17,24,High (10-19),North,Fully Furnished,2,1,5.7,0,0,0,1,2597,15.2,2.4,2,2,Resale,High,284.06,263.8083000000004
4761,PROP-025599,Mumbai,Andheri,Standard,Apartment,3,3,0,1654,1396,9,14,Mid (5-9),South-East,Unfurnished,6,0,4.2,0,0,0,1,3473,11.3,0.3,2,0,New,Low,121.57,120.92369999999994
4762,PROP-015159,Mumbai,Navi Mumbai,Affordable,Apartment,3,3,0,1529,1231,1,8,Low (1-4),South,Semi-Furnished,5,1,4.3,0,0,1,0,2099,18.2,2.2,5,3,New,Low,85.17,74.56179999999999
4763,PROP-042213,Mumbai,Navi Mumbai,Affordable,Independent House,4,4,4,2237,1820,8,12,Mid (5-9),East,Semi-Furnished,8,3,5.7,0,0,0,1,3051,21.3,0.2,3,1,New,Low,129.84,117.7398
4764,PROP-027620,Bangalore,HSR Layout,Standard,Apartment,2,2,1,839,695,4,5,Low (1-4),North,Unfurnished,4,0,6.7,0,0,0,1,2454,23.2,0.1,4,4,New,Low,71.19,68.71949999999988
4765,PROP-038003,Bangalore,Koramangala,Premium,Apartment,4,5,1,1920,1547,5,6,Mid (5-9),North,Fully Furnished,21,0,7.1,1,1,1,1,6189,7.8,10.4,2,2,Resale,High,220.46,237.25009999999958
4766,PROP-022655,Hyderabad,Kondapur,Standard,Independent House,3,3,1,1866,1522,9,11,Mid (5-9),North-East,Semi-Furnished,13,1,6.8,0,0,1,1,2753,20.3,7.4,3,0,Resale,Low,116.4,139.38439999999994
4767,PROP-024318,Mumbai,Andheri,Standard,Apartment,1,1,1,388,341,7,13,Mid (5-9),North-East,Fully Furnished,1,1,4.3,0,0,0,1,2021,10.5,7.6,3,2,Resale,Low,14.29,21.902199999999983
4768,PROP-038926,Hyderabad,Kondapur,Standard,Studio,1,1,1,544,441,5,7,Mid (5-9),North,Fully Furnished,7,1,6.5,0,0,0,1,2327,10.1,1.9,3,0,New,Low,22.14,28.7172
4769,PROP-011730,Delhi,Gurgaon DLF,Premium,Apartment,2,2,2,738,647,0,12,Ground,West,Unfurnished,0,1,7.9,0,1,1,0,4714,4.3,7.2,4,2,New,Low,113.82,110.62869999999988
4770,PROP-036600,Delhi,Noida Extension,Affordable,Villa,5,6,2,2756,2354,8,16,Mid (5-9),East,Unfurnished,0,5,8.4,1,0,1,1,4769,18.1,3.1,1,1,Resale,High,193.69,205.26039999999986
4771,PROP-037316,Hyderabad,Gachibowli,Standard,Apartment,3,3,1,1403,1197,8,17,Mid (5-9),North,Semi-Furnished,12,1,7.2,0,0,0,1,2400,10.0,0.1,0,3,Resale,Low,120.96,121.7585999999998
4772,PROP-040984,Delhi,Noida Extension,Affordable,Apartment,3,3,1,1174,995,4,5,Low (1-4),North,Unfurnished,0,0,4.4,0,0,1,1,1356,19.0,7.1,3,1,New,Low,73.02,68.20280000000011
4773,PROP-026823,Mumbai,Powai,Standard,Row House,3,4,2,1293,1067,7,12,Mid (5-9),South,Fully Furnished,1,4,4.2,0,0,1,1,2482,10.5,4.7,3,2,Resale,Low,130.77,118.19789999999999
4774,PROP-044655,Delhi,Dwarka,Standard,Apartment,2,2,1,1048,860,8,11,Mid (5-9),North,Unfurnished,1,1,6.6,0,0,1,1,2714,18.7,2.9,1,1,Resale,Low,80.04,84.02569999999997
4775,PROP-028581,Hyderabad,Jubilee Hills,Premium,Apartment,2,3,1,686,584,0,4,Ground,South-East,Unfurnished,0,2,6.9,1,0,1,0,3106,4.5,0.1,1,3,Resale,Low,98.68,95.96530000000011
4776,PROP-034977,Delhi,Dwarka,Standard,Penthouse,5,4,3,2379,1982,4,7,Low (1-4),North,Unfurnished,1,5,5.6,1,0,0,1,5126,11.6,0.5,2,1,Resale,High,192.31,209.8270000000001
4777,PROP-022652,Mumbai,Andheri,Standard,Villa,5,5,4,2516,2050,23,26,Top (20+),North,Unfurnished,5,5,5.4,0,0,1,1,3700,11.3,1.3,1,2,New,High,300.08,280.92070000000035
4778,PROP-041113,Mumbai,Bandra,Premium,Villa,4,4,0,2391,1998,2,10,Low (1-4),North-West,Fully Furnished,8,5,8.7,1,1,1,1,6172,6.0,1.7,4,0,Resale,High,307.27,380.5444999999998
4779,PROP-019152,Bangalore,Electronic City,Standard,Independent House,4,4,2,2345,1920,10,12,High (10-19),North,Fully Furnished,0,2,2.8,0,0,1,1,4081,11.2,4.2,4,0,Resale,High,246.61,243.78390000000027
4780,PROP-041978,Mumbai,Thane,Affordable,Row House,3,3,0,1413,1211,19,20,High (10-19),South-West,Fully Furnished,1,4,4.8,0,0,1,1,3263,20.9,7.8,1,1,New,Low,125.26,110.47440000000013
4781,PROP-002001,Hyderabad,Kondapur,Standard,Apartment,3,3,0,1256,1018,14,19,High (10-19),North-East,Unfurnished,2,1,6.8,0,0,0,1,2958,17.5,2.4,2,0,New,Low,52.03,69.00059999999998
4782,PROP-018220,Hyderabad,Jubilee Hills,Premium,Independent House,4,3,3,2084,1778,16,17,High (10-19),North-West,Semi-Furnished,3,1,4.6,1,0,0,1,4761,4.6,1.0,2,5,Resale,High,306.21,311.32089999999954
4783,PROP-036113,Mumbai,Bandra,Premium,Independent House,4,4,3,2140,1855,11,12,High (10-19),South-West,Fully Furnished,3,4,7.1,1,0,0,1,4844,6.8,1.5,5,0,New,High,370.55,365.05049999999983
4784,PROP-046235,Delhi,Noida Extension,Affordable,Row House,4,5,1,1772,1461,19,21,High (10-19),North,Fully Furnished,2,0,3.7,0,0,1,1,3128,18.5,3.0,1,2,Resale,Low,97.34,95.51740000000005
4785,PROP-029245,Bangalore,Indiranagar,Premium,Apartment,4,5,1,1712,1470,19,20,High (10-19),North,Semi-Furnished,14,2,7.2,0,1,1,1,4148,9.3,0.6,6,1,Resale,High,249.02,259.3508000000002
4786,PROP-025674,Mumbai,Bandra,Premium,Villa,5,5,3,2664,2241,15,18,High (10-19),North-East,Semi-Furnished,7,4,7.9,1,1,1,1,7406,12.3,0.4,1,3,Resale,High,332.65,352.5352000000005
4787,PROP-041397,Mumbai,Andheri,Standard,Independent House,4,4,1,2125,1738,1,5,Low (1-4),South-West,Fully Furnished,9,3,4.7,0,0,1,0,2627,15.7,3.5,2,4,New,Low,173.13,168.18599999999984
4788,PROP-014403,Delhi,South Delhi,Premium,Apartment,3,4,1,1317,1096,5,6,Mid (5-9),South-West,Unfurnished,9,1,7.4,1,0,1,1,4496,10.6,0.4,4,2,New,High,232.12,226.03430000000003
4789,PROP-045850,Bangalore,Indiranagar,Premium,Independent House,4,4,0,2018,1723,5,14,Mid (5-9),North-East,Fully Furnished,4,1,6.7,0,1,0,1,4951,10.5,10.1,5,3,Resale,High,255.13,313.76990000000006
4790,PROP-021378,Mumbai,Bandra,Premium,Independent House,3,3,3,1904,1608,24,31,Top (20+),North,Semi-Furnished,18,0,5.7,1,1,1,1,6775,4.4,1.4,3,3,New,High,273.46,285.2872999999996
4791,PROP-021539,Mumbai,Andheri,Standard,Villa,3,3,2,1893,1603,16,17,High (10-19),South,Semi-Furnished,8,2,8.8,1,0,0,1,5048,10.6,3.5,4,0,New,Low,132.77,139.36670000000018
4792,PROP-009037,Hyderabad,Gachibowli,Standard,Apartment,4,4,1,1764,1545,7,15,Mid (5-9),South,Semi-Furnished,16,5,4.5,1,0,1,1,4855,11.3,0.6,0,1,Resale,Low,135.65,133.59299999999988
4793,PROP-044532,Hyderabad,Madhapur,Standard,Apartment,3,2,2,1385,1183,16,25,High (10-19),South-West,Unfurnished,9,0,5.7,0,0,1,1,1841,12.5,0.8,2,1,Resale,Low,97.1,97.25910000000013
4794,PROP-015076,Delhi,Dwarka,Standard,Villa,4,5,2,2027,1686,19,24,High (10-19),North-West,Semi-Furnished,20,3,6.4,0,1,0,1,4683,10.1,0.4,4,2,Resale,Low,146.62,142.98230000000015
4795,PROP-026331,Mumbai,Bandra,Premium,Villa,2,2,1,1305,1131,1,4,Low (1-4),North-West,Unfurnished,7,1,9.1,1,1,1,0,6148,5.3,1.5,4,3,Resale,Low,165.68,164.1163000000001
4796,PROP-009987,Mumbai,Andheri,Standard,Apartment,2,3,2,1085,935,2,3,Low (1-4),South,Fully Furnished,18,3,5.1,0,0,0,1,2354,11.7,2.8,2,3,Resale,Low,58.26,66.33670000000008
4797,PROP-049732,Bangalore,HSR Layout,Standard,Apartment,3,3,3,1300,1107,18,26,High (10-19),South-West,Fully Furnished,2,3,8.2,0,0,0,1,1824,10.0,0.3,3,2,Resale,Low,178.44,156.01650000000012
4798,PROP-019500,Hyderabad,Madhapur,Standard,Independent House,3,3,1,1615,1311,15,21,High (10-19),South,Semi-Furnished,1,0,3.6,0,0,1,1,2068,15.4,0.1,4,1,New,Low,112.66,119.62649999999992
4799,PROP-041633,Mumbai,Bandra,Premium,Apartment,2,2,1,771,620,6,13,Mid (5-9),South-West,Fully Furnished,4,1,5.1,0,0,0,1,1617,4.6,6.2,4,4,New,Low,113.31,118.51000000000002
4800,PROP-038806,Bangalore,HSR Layout,Standard,Villa,4,5,1,2241,1797,7,14,Mid (5-9),South-East,Semi-Furnished,6,2,6.3,1,1,1,1,7167,13.5,0.1,0,1,Resale,High,193.46,207.7795999999996
4801,PROP-034614,Bangalore,Electronic City,Standard,Villa,4,4,4,2190,1897,0,9,Ground,North,Semi-Furnished,11,3,5.4,0,0,1,0,2958,10.4,0.4,0,2,Resale,Low,183.49,169.18919999999991
4802,PROP-042776,Bangalore,Koramangala,Premium,Villa,2,2,3,1417,1211,7,13,Mid (5-9),North-West,Semi-Furnished,39,1,9.1,1,1,1,1,5884,6.0,0.5,2,2,New,Low,177.4,166.08249999999987
4803,PROP-006269,Delhi,South Delhi,Premium,Apartment,5,5,0,2286,1917,4,9,Low (1-4),West,Fully Furnished,31,3,7.0,1,1,1,1,6544,4.7,1.7,3,3,Resale,High,410.29,298.6638
4804,PROP-034192,Delhi,Gurgaon DLF,Premium,Penthouse,4,4,2,2177,1903,6,11,Mid (5-9),West,Fully Furnished,14,3,9.6,1,1,1,1,6940,10.3,0.4,2,2,New,High,309.25,317.65939999999995
4805,PROP-015208,Mumbai,Powai,Standard,Studio,1,1,2,367,294,14,15,High (10-19),North-West,Fully Furnished,6,0,5.8,0,0,0,1,1699,10.9,1.9,2,1,Resale,Low,32.3,29.120400000000018
4806,PROP-046264,Bangalore,HSR Layout,Standard,Apartment,3,2,2,1397,1206,7,16,Mid (5-9),West,Semi-Furnished,4,2,4.1,1,0,1,1,3940,10.7,2.1,1,0,New,Low,134.29,124.26449999999998
4807,PROP-038382,Hyderabad,Banjara Hills,Premium,Studio,1,1,2,485,399,0,16,Ground,South-East,Unfurnished,4,2,7.8,1,0,0,0,3795,4.9,1.4,4,1,New,Low,64.37,65.50459999999994
4808,PROP-006568,Bangalore,Koramangala,Premium,Independent House,5,5,1,2618,2172,7,10,Mid (5-9),West,Semi-Furnished,2,1,5.6,0,1,1,1,5276,4.0,5.0,3,2,New,High,400.05,417.1176000000001
4809,PROP-012995,Hyderabad,Jubilee Hills,Premium,Apartment,2,3,2,770,627,8,12,Mid (5-9),South-East,Semi-Furnished,2,4,6.5,1,0,1,1,3781,4.7,0.2,0,4,New,Low,105.97,128.40290000000005
4810,PROP-035407,Mumbai,Powai,Standard,Villa,4,4,0,2199,1772,30,31,Top (20+),North-East,Fully Furnished,4,2,7.7,0,1,1,1,5334,11.2,2.2,4,0,Resale,High,227.12,235.46699999999993
4811,PROP-045302,Mumbai,Andheri,Standard,Villa,4,4,0,2180,1917,6,7,Mid (5-9),South-East,Semi-Furnished,4,3,7.9,0,1,1,1,5025,10.8,3.8,1,2,Resale,High,232.61,229.94060000000016
4812,PROP-027250,Delhi,Noida Sector 62,Standard,Studio,1,1,0,300,251,3,8,Low (1-4),North,Semi-Furnished,2,1,3.7,0,0,1,1,1499,15.6,2.0,2,3,Resale,Low,49.22,39.985699999999945
4813,PROP-049645,Bangalore,Electronic City,Standard,Independent House,5,4,3,2788,2354,7,8,Mid (5-9),South-West,Unfurnished,2,2,4.2,0,0,0,1,4009,13.8,0.1,3,0,Resale,Low,180.33,176.24610000000013
4814,PROP-037084,Delhi,Noida Sector 62,Standard,Independent House,5,5,2,2606,2176,14,17,High (10-19),North,Unfurnished,1,2,6.3,0,0,1,1,2738,10.5,1.6,1,0,Resale,High,259.34,251.1738000000001
4815,PROP-014129,Delhi,Noida Extension,Affordable,Independent House,4,5,1,2129,1712,8,17,Mid (5-9),North,Unfurnished,7,2,5.3,0,0,0,1,3236,22.2,11.7,2,2,Resale,Low,66.13,75.43640000000003
4816,PROP-022017,Mumbai,Bandra,Premium,Studio,1,1,0,334,268,10,11,High (10-19),South-East,Fully Furnished,19,0,5.1,0,0,1,1,1410,13.6,1.7,3,3,Resale,Low,13.67,22.80940000000003
4817,PROP-005090,Delhi,Noida Extension,Affordable,Apartment,3,3,3,1266,1070,0,17,Ground,North-East,Fully Furnished,4,3,4.5,0,0,0,0,1488,19.7,1.4,0,1,Resale,Low,47.98,53.93749999999991
4818,PROP-026769,Mumbai,Navi Mumbai,Affordable,Independent House,5,5,3,2563,2118,38,42,Top (20+),East,Semi-Furnished,2,4,5.7,0,0,1,1,3333,18.1,2.1,3,0,Resale,Low,105.63,111.6941999999999
